,Unnamed: 0,lat,long,avg_rainfall,Country
17432,17432,-7.7775116975788965,21.081226590003453,3.8304653167724614,Angola
17433,17433,-8.050478554904226,21.081647545773468,3.8628976345062256,Angola
17434,17434,-8.323515920152271,21.0820874539111,3.78537654876709,Angola
17435,17435,-8.596625281465533,21.082546385735434,3.742646217346192,Angola
17436,17436,-8.869808130938393,21.083024415271,3.7074456214904794,Angola
17437,17437,-9.143065964709804,21.08352161927533,3.623757123947144,Angola
17438,17438,-9.416400283056491,21.0840380772676,3.5541555881500244,Angola
17439,17439,-9.689812590486902,21.084573871558216,3.4736664295196533,Angola
17440,17440,-9.96330439583556,21.085129087279718,3.6616480350494394,Angola
17441,17441,-10.23687721235826,21.085703812418565,3.77095103263855,Angola
17442,17442,-10.510532557827794,21.086298137848246,3.674617528915405,Angola
17443,17443,-10.784271954630327,21.086912157363468,3.6346030235290527,Angola
17444,17444,-11.058096929862538,21.087545967715524,3.5883431434631348,Angola
17445,17445,-11.332009015429358,21.088199668648947,3.079925537109375,Angola
17446,17446,-11.6060097481425,21.088873362939307,2.78511905670166,Angola
17447,17447,-11.880100669819631,21.089567156432388,2.9701204299926762,Angola
17448,17448,-12.154283327384373,21.090281158084537,3.163079261779785,Angola
17449,17449,-12.428559272966984,21.091015480004447,3.33112907409668,Angola
17450,17450,-12.702930064005836,21.091770237496238,3.2807493209838867,Angola
17451,17451,-12.977397263349733,21.092545549103914,3.2649352550506587,Angola
17452,17452,-13.251962439360929,21.09334153665728,3.258364200592041,Angola
17453,17453,-13.526627166019106,21.094158325319306,3.3789453506469727,Angola
17454,17454,-13.801393023026064,21.09499604363493,3.038353681564331,Angola
17455,17455,-14.076261595911365,21.09585482358145,3.038353681564331,Angola
17456,17456,-14.351234476138798,21.09673480062046,3.0570499897003174,Angola
17457,17457,-14.6263132612138,21.097636113751324,3.027987003326416,Angola
17458,17458,-14.901499554791698,21.098558905566424,3.0213756561279297,Angola
17459,17459,-15.176794966786993,21.099503322307925,2.5637187957763667,Angola
17460,17460,-15.452201113483508,21.10046951392645,2.4916465282440186,Angola
17461,17461,-15.727719617645548,21.101457634141358,2.4770798683166504,Angola
17462,17462,-16.00335210863007,21.102467840502978,2.211275339126587,Angola
17463,17463,-16.279100222499867,21.103500294456612,2.134880781173706,Angola
17464,17464,-16.554965602137667,21.10455516140852,2.081470489501953,Angola
17465,17465,-16.830949897361478,21.105632610793823,1.8829556703567505,Angola
17466,17466,-17.107054765040875,21.106732816146547,1.76635479927063,Angola
17467,17467,-17.383281869214393,21.107855955171534,1.6923447847366333,Angola
17468,17468,-17.659632881208104,21.10900220981876,1.6244925260543823,Angola
17469,17469,-17.93610947975525,21.110171766359624,1.6244925260543823,Angola
17470,17470,-18.212713351117113,21.111364815465635,1.5938191413879397,Namibia
17471,17471,-18.48944618920501,21.11258155228937,1.5597403049468994,Botswana
17472,17472,-18.76630969570355,21.113822176547856,1.4911254644393919,Botswana
17473,17473,-19.04330558019505,21.1150868926084,1.4524551630020142,Botswana
17474,17474,-19.32043556028527,21.11637590957694,1.3979461193084717,Botswana
17475,17475,-19.597701361730444,21.11768944138908,1.399590253829956,Botswana
17476,17476,-19.875104718565513,21.119027706903708,1.2841717004776,Botswana
17477,17477,-20.15264737323381,21.12039092999948,1.273939609527588,Botswana
17478,17478,-20.43033107671804,21.121779339674106,1.299396514892578,Botswana
17479,17479,-20.70815758867257,21.12319317014659,1.2601336240768433,Botswana
17480,17480,-20.986128677557325,21.124632660962533,1.2777272462844849,Botswana
17481,17481,-21.264246120772906,21.12609805710251,1.3083833456039429,Botswana
17482,17482,-21.542511704797292,21.1275896090937,1.24275004863739,Botswana
17483,17483,-21.82092722532402,21.12910757312485,1.2189980745315552,Botswana
17484,17484,-22.099494487401824,21.130652211164662,1.2189980745315552,Botswana
17485,17485,-22.378215305575925,21.13222379108366,1.1516358852386477,Botswana
17486,17486,-22.65709150403079,21.133822586779846,1.1359138488769531,Botswana
17487,17487,-22.936124916734556,21.13544887830796,1.1167687177658079,Botswana
17488,17488,-23.215317387585124,21.13710295201277,1.0571153163909912,Botswana
17489,17489,-23.49467077055784,21.13878510066629,1.0418037176132202,Botswana
17490,17490,-23.774186929854928,21.14049562360916,0.9610143899917604,Botswana
17491,17491,-24.05386774005668,21.142234826896374,0.9615250229835509,Botswana
17492,17492,-24.33371508627436,21.14400302344737,0.918931484222412,Botswana
17493,17493,-24.613730864304923,21.145800533200696,0.9241337776184082,Botswana
17494,17494,-24.893916980787644,21.14762768327346,0.8831217885017395,Botswana
17495,17495,-25.17427535336241,21.149484808125628,0.8264628052711487,Botswana
17496,17496,-25.45480791083024,21.15137224972937,0.7991181015968323,Botswana
17497,17497,-25.735516593315406,21.153290357743675,0.7780115008354187,Botswana
17498,17498,-26.016403352429805,21.155239489694335,0.7834119200706482,Botswana
17499,17499,-26.297470151439157,21.157220011159552,0.7485004663467407,Botswana
17500,17500,-26.57871896543139,21.159232295961296,0.7571406364440918,Botswana
17501,17501,-26.86015178148704,21.161276726362733,0.7509790062904358,Botswana
17502,17502,-27.141770598851746,21.163353693271784,0.7188604474067688,South Africa
17503,17503,-27.423577429111106,21.165463596451094,0.7188604474067688,South Africa
17504,17504,-27.70557429636756,21.167606844734788,0.7330760359764099,South Africa
17505,17505,-27.98776323741954,21.169783856251925,0.7283859252929688,South Africa
17506,17506,-28.27014630194305,21.171995058657288,0.7177414894104004,South Africa
17507,17507,-28.552725552675508,21.174240889369365,0.6742676496505737,South Africa
17508,17508,-28.83550306560196,21.17652179581623,0.6026520133018494,South Africa
17509,17509,-29.11848093014373,21.178838235689188,0.6016908288002014,South Africa
17510,17510,-29.40166124934969,21.181190677204746,0.5826284885406494,South Africa
17511,17511,-29.685046140089835,21.183579599375147,0.5119561553001404,South Africa
17512,17512,-29.968637733251533,21.186005492287702,0.5303457379341125,South Africa
17513,17513,-30.252438173938565,21.18846885739345,0.5479857325553894,South Africa
17514,17514,-30.53644962167256,21.190970207805208,0.5739899277687073,South Africa
17515,17515,-30.820674250597357,21.19351006860568,0.6195682287216187,South Africa
17516,17516,-31.10511424968609,21.196088977165772,0.6414652466773987,South Africa
17517,17517,-31.389771822951108,21.198707483473626,0.6441714763641357,South Africa
17518,17518,-31.674649189656755,21.201366150474772,0.6328293681144714,South Africa
17519,17519,-31.959748584535213,21.204065554423774,0.5954050421714783,South Africa
17520,17520,-32.245072258005194,21.20680628524789,0.6263365149497986,South Africa
17521,17521,-32.53062247639387,21.209588946923184,0.6382637619972229,South Africa
17522,17522,-32.81640152216167,21.21241415786359,0.8710661530494691,South Africa
17523,17523,-33.10241169413056,21.21528255132348,0.9974724650382996,South Africa
17524,17524,-33.388655307715375,21.218194775814105,1.0671614408493042,South Africa
17525,17525,-33.675134695158555,21.221151495534826,1.095352053642273,South Africa
17526,17526,-33.96185220576814,21.224153390819332,1.0831451416015625,South Africa
17527,17527,-34.248810206159305,21.227201158597687,0.9941446781158448,South Africa
17528,17528,32.91307944065021,21.55605747131742,0.7560252547264099,None
17529,17529,32.63442387904074,21.552150839981646,0.7560252547264099,Libya
17530,17530,32.3559226729736,21.548297944047068,0.4033537209033966,Libya
17531,17531,32.07757396587393,21.544498029580346,0.2924515008926392,Libya
17532,17532,31.799375911106292,21.540750359414506,0.2272409349679947,Libya
17533,17533,31.521326671833574,21.537054212718573,0.20430202782154086,Libya
17534,17534,31.243424420877105,21.533408884580812,0.17837116122245789,Libya
17535,17535,30.96566734057841,21.529813685605234,0.15846864879131314,Libya
